shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
290073,43.741672,-79.664769,50003
290073,43.742013,-79.664907,50004
290073,43.742157,-79.664973,50005
290073,43.742374,-79.665138,50006
290073,43.742598,-79.665318,50007
290073,43.742854,-79.665640,50008
290073,43.743412,-79.666360,50009
290073,43.744522,-79.667818,50010
290073,43.744522,-79.667818,60001
290073,43.744668,-79.668010,60002
290073,43.744732,-79.668096,60003
290073,43.744847,-79.668258,60004
290073,43.744945,-79.668403,60005
290073,43.746450,-79.670723,60006
290073,43.746450,-79.670723,70001
290073,43.746696,-79.671102,70002
290073,43.749158,-79.674826,70003
290073,43.749158,-79.674826,80001
290073,43.750222,-79.676436,80002
290073,43.750334,-79.676663,80003
290073,43.750408,-79.676900,80004
290073,43.750459,-79.677199,80005
290073,43.750456,-79.677496,80006
290073,43.750411,-79.677753,80007
290073,43.750327,-79.678024,80008
290073,43.750186,-79.678262,80009
290073,43.749575,-79.679119,80010
290073,43.749575,-79.679119,90001
290073,43.749358,-79.679421,90002
290073,43.751210,-79.681906,90003
290073,43.753127,-79.684476,90004
290073,43.752337,-79.685414,90005
290073,43.752337,-79.685414,100001
290073,43.750827,-79.687202,100002
290073,43.750827,-79.687202,110001
290073,43.750486,-79.687607,110002
290073,43.750771,-79.687970,110003
290073,43.751514,-79.688971,110004
290073,43.752199,-79.689876,110005
290073,43.752302,-79.689991,110006
290073,43.752392,-79.690080,110007
290073,43.752497,-79.690159,110008
290073,43.752624,-79.690231,110009
290073,43.752768,-79.690305,110010
290073,43.753144,-79.690430,110011
290073,43.753454,-79.690558,110012
290073,43.753590,-79.690637,110013
290073,43.753704,-79.690728,110014
290073,43.753798,-79.690823,110015
290073,43.753914,-79.690969,110016
290073,43.754647,-79.691948,110017
290073,43.754647,-79.691948,120001
290073,43.754994,-79.692411,120002
290073,43.756008,-79.693758,120003
290073,43.756444,-79.694344,120004
290073,43.756444,-79.694344,130001
290073,43.757672,-79.695992,130002
290073,43.757917,-79.696329,130003
290073,43.758117,-79.696584,130004
290073,43.758117,-79.696584,140001
290073,43.759956,-79.698926,140002
290073,43.760031,-79.699036,140003
290073,43.760031,-79.699036,150001
290073,43.760320,-79.699456,150002
290073,43.760632,-79.700042,150003
290073,43.760742,-79.700329,150004
290073,43.760260,-79.700880,150005
290073,43.760260,-79.700880,160001
290073,43.758684,-79.702685,160002
290073,43.758684,-79.702685,170001
290073,43.756325,-79.705386,170002
290073,43.756325,-79.705386,180001
290073,43.754811,-79.707119,180002
290073,43.754126,-79.707914,180003
290073,43.754126,-79.707914,190001
290073,43.753298,-79.708873,190002
290073,43.751792,-79.710676,190003
290073,43.751627,-79.710901,190004
290073,43.751627,-79.710901,200001
290073,43.751255,-79.711411,200002
290073,43.750367,-79.712628,200003
290073,43.749022,-79.714472,200004
290073,43.749022,-79.714472,210001
290073,43.748842,-79.714718,210002
290073,43.746499,-79.717518,210003
290073,43.746499,-79.717518,220001
290073,43.746294,-79.717762,220002
290073,43.744161,-79.720210,220003
290073,43.743664,-79.720853,220004
290073,43.743664,-79.720853,230001
290073,43.743429,-79.721157,230002
290073,43.743016,-79.721641,230003
290073,43.742828,-79.721818,230004
290073,43.741256,-79.723005,230005
290073,43.741256,-79.723005,240001
290073,43.741139,-79.723093,240002
290073,43.740634,-79.723479,240003
290073,43.738569,-79.725306,240004
290073,43.738206,-79.725645,240005
290073,43.738206,-79.725645,250001
290073,43.736935,-79.726836,250002
290073,43.736743,-79.727047,250003
290073,43.736743,-79.727047,260001
290073,43.736116,-79.727740,260002
290073,43.735416,-79.728558,260003
290073,43.734005,-79.730209,260004
290073,43.733729,-79.730527,260005
290073,43.733729,-79.730527,270001
290073,43.731153,-79.733493,270002
290073,43.731153,-79.733493,280001
290073,43.730980,-79.733693,280002
290073,43.730214,-79.734603,280003
290073,43.729757,-79.735399,280004
290073,43.728811,-79.737230,280005
290073,43.728811,-79.737230,290001
290073,43.728774,-79.737302,290002
290073,43.728490,-79.737818,290003
290073,43.728339,-79.738074,290004
290073,43.727253,-79.739615,290005
290073,43.727253,-79.739615,300001
290073,43.727146,-79.739767,300002
290073,43.725423,-79.742232,300003
290073,43.725040,-79.742704,300004
290073,43.725040,-79.742704,310001
290073,43.724909,-79.742865,310002
290073,43.723609,-79.744338,310003
290073,43.722946,-79.744982,310004
290073,43.721752,-79.745825,310005
290073,43.720283,-79.746807,310006
290073,43.720009,-79.747069,310007
290073,43.720009,-79.747069,320001
290073,43.719682,-79.747381,320002
290073,43.717060,-79.750099,320003
290073,43.716899,-79.750289,320004
290073,43.716899,-79.750289,330001
290073,43.716641,-79.750595,330002
290073,43.716421,-79.750909,330003
290073,43.716029,-79.751443,330004
290073,43.715766,-79.751817,330005
290073,43.715533,-79.752150,330006
290073,43.715204,-79.752619,330007
290073,43.714829,-79.753151,330008
290073,43.714663,-79.753480,330009
290073,43.714434,-79.754043,330010
290073,43.714256,-79.754632,330011
290073,43.714174,-79.755103,330012
290073,43.714138,-79.755666,330013
290073,43.714144,-79.756209,330014
290073,43.714187,-79.757444,330015
290073,43.714187,-79.757444,340001
290073,43.714198,-79.757735,340002
290073,43.714211,-79.758113,340003
290073,43.714216,-79.758511,340004
290073,43.714192,-79.758859,340005
290073,43.714152,-79.759170,340006
290073,43.714087,-79.759511,340007
290073,43.713916,-79.760125,340008
290073,43.713700,-79.760605,340009
290073,43.713700,-79.760605,350001
290073,43.713585,-79.760860,350002
290073,43.713381,-79.761164,350003
290073,43.713083,-79.761503,350004
290073,43.712605,-79.762024,350005
290073,43.710962,-79.763832,350006
290073,43.710962,-79.763832,360001
290073,43.708759,-79.766254,360002
290073,43.708759,-79.766254,370001
290073,43.708431,-79.766616,370002
290073,43.705628,-79.769689,370003
290073,43.705628,-79.769689,380001
290073,43.703633,-79.771876,380002
290073,43.703633,-79.771876,390001
290073,43.703255,-79.772291,390002
290073,43.702337,-79.772991,390003
290073,43.701498,-79.773858,390004
290073,43.700994,-79.774433,390005
290073,43.700994,-79.774433,400001
290073,43.700924,-79.774513,400002
290073,43.700251,-79.775420,400003
290073,43.698812,-79.777356,400004
290073,43.698500,-79.777699,400005
290073,43.698500,-79.777699,410001
290073,43.698164,-79.778070,410002
290073,43.697567,-79.778727,410003
290073,43.697567,-79.778727,420001
290073,43.697468,-79.778835,420002
290073,43.696782,-79.779561,420003
290073,43.696761,-79.779584,420004
290073,43.696384,-79.779878,420005
290073,43.695867,-79.780133,420006
290073,43.695867,-79.780133,430001
290073,43.695768,-79.780182,430002
290073,43.694860,-79.780529,430003
290073,43.694484,-79.780785,430004
290073,43.694381,-79.780877,430005
290073,43.694381,-79.780877,440001
290073,43.693119,-79.781997,440002
290073,43.692933,-79.782162,440003
290073,43.692886,-79.782216,440004
290073,43.692886,-79.782216,450001
290073,43.690538,-79.784871,450002
290073,43.690223,-79.785237,450003
290073,43.690223,-79.785237,460001
290073,43.688608,-79.787116,460002
290073,43.688608,-79.787116,470001
290073,43.688428,-79.787327,470002
290073,43.687880,-79.787967,470003
290073,43.687631,-79.788184,470004
290073,43.687480,-79.788299,470005
290073,43.687313,-79.788385,470006
290073,43.686851,-79.788598,470007
290073,43.686851,-79.788598,480001
290073,43.686744,-79.788647,480002
290073,43.686430,-79.788840,480003
290073,43.686331,-79.788925,480004
290073,43.686125,-79.789100,480005
290073,43.684598,-79.790813,480006
290073,43.684598,-79.790813,490001
290073,43.684431,-79.791001,490002
290073,43.683832,-79.791682,490003
290073,43.683527,-79.792110,490004
290073,43.683337,-79.792471,490005
290073,43.683300,-79.792566,490006
290073,43.683183,-79.792864,490007
290073,43.683052,-79.793417,490008
290073,43.682994,-79.793950,490009
290073,43.682995,-79.794250,490010
290073,43.682996,-79.794431,490011
290073,43.683026,-79.794743,490012
290073,43.683026,-79.794743,500001
290073,43.683040,-79.794882,500002
290073,43.683124,-79.795445,500003
290073,43.683299,-79.796566,500004
290073,43.683354,-79.797033,500005
290073,43.683354,-79.797033,510001
290073,43.683373,-79.797203,510002
290073,43.683373,-79.797710,510003
290073,43.683315,-79.798220,510004
290073,43.683165,-79.798929,510005
290073,43.683165,-79.798929,520001
290073,43.683091,-79.799279,520002
290073,43.682861,-79.800426,520003
290073,43.682798,-79.800687,520004
290073,43.682760,-79.800831,520005
290073,43.682760,-79.800831,530001
290073,43.682745,-79.800888,530002
290073,43.682667,-79.801111,530003
290073,43.682637,-79.801194,530004
290073,43.682428,-79.801584,530005
290073,43.681907,-79.802327,530006
290073,43.681564,-79.802829,530007
290073,43.681564,-79.802829,540001
290073,43.681268,-79.803262,540002
290073,43.680728,-79.804041,540003
290073,43.680301,-79.804658,540004
290073,43.680301,-79.804658,550001
290073,43.680228,-79.804764,550002
290073,43.680147,-79.804906,550003
290073,43.679718,-79.805455,550004
290073,43.679178,-79.806142,550005
290073,43.678791,-79.806478,550006
290073,43.678455,-79.806675,550007
290073,43.678158,-79.806807,550008
290073,43.677683,-79.806967,550009
290073,43.677483,-79.807003,550010
290073,43.677257,-79.807036,550011
290073,43.677009,-79.807058,550012
290073,43.676764,-79.807041,550013
290073,43.676458,-79.806990,550014
290073,43.676012,-79.806835,550015
290073,43.674885,-79.806366,550016
290073,43.674885,-79.806366,560001
290073,43.674845,-79.806349,560002
290073,43.674459,-79.806206,560003
290073,43.672212,-79.805429,560004
290073,43.672212,-79.805429,570001
290073,43.672156,-79.805410,570002
290073,43.671825,-79.805334,570003
290073,43.671089,-79.805185,570004
290073,43.670778,-79.805156,570005
290073,43.670523,-79.805177,570006
290073,43.670309,-79.805219,570007
290073,43.670083,-79.805289,570008
290073,43.669879,-79.805379,570009
290073,43.669705,-79.805474,570010
290073,43.669556,-79.805576,570011
290073,43.669335,-79.805774,570012
290073,43.669142,-79.805972,570013
290073,43.669031,-79.806100,570014
290073,43.669031,-79.806100,580001
290073,43.668685,-79.806498,580002
290073,43.668328,-79.806904,580003
290073,43.668076,-79.807181,580004
290073,43.667831,-79.807420,580005
290073,43.667548,-79.807679,580006
290073,43.667202,-79.807992,580007
290073,43.666130,-79.808906,580008
290073,43.665943,-79.809080,580009
290073,43.665835,-79.809200,580010
290073,43.665835,-79.809200,590001
290073,43.665549,-79.809512,590002
290073,43.663639,-79.811628,590003
290073,43.663639,-79.811628,600001
290073,43.663337,-79.811963,600002
290073,43.663604,-79.812431,600003
290073,43.663662,-79.812538,600004
290073,43.663710,-79.812652,600005
290073,43.663756,-79.812778,600006
290073,43.663905,-79.813317,600007
290073,43.663905,-79.813317,610001
290073,43.664008,-79.813690,610002
290073,43.664057,-79.813880,610003
290073,43.664244,-79.814597,610004
290073,43.664334,-79.814874,610005
290073,43.664409,-79.815052,610006
290073,43.664482,-79.815200,610007
290073,43.664834,-79.815736,610008
290073,43.665097,-79.816136,610009
290073,43.665097,-79.816136,620001
290073,43.665188,-79.816275,620002
290073,43.665331,-79.816469,620003
290073,43.665436,-79.816620,620004
290073,43.665536,-79.816742,620005
290073,43.665631,-79.816842,620006
290073,43.665735,-79.816923,620007
290073,43.665870,-79.817006,620008
290073,43.666212,-79.817190,620009
290073,43.666324,-79.817275,620010
290073,43.666439,-79.817374,620011
290073,43.666546,-79.817491,620012
290073,43.666578,-79.817534,620013
290073,43.666578,-79.817534,630001
290073,43.666675,-79.817665,630002
290073,43.666771,-79.817804,630003
290073,43.666882,-79.817990,630004
290073,43.666979,-79.818186,630005
290073,43.667045,-79.818336,630006
290073,43.667104,-79.818519,630007
290073,43.667152,-79.818695,630008
290073,43.667189,-79.818901,630009
290073,43.667220,-79.819109,630010
290073,43.667235,-79.819342,630011
290073,43.667237,-79.819407,630012
290073,43.668029,-79.819484,630013
290073,43.668239,-79.819514,630014
290073,43.668275,-79.819517,630015
290073,43.668275,-79.819517,640001
290073,43.668969,-79.819584,640002
290073,43.669585,-79.819635,640003
290073,43.669965,-79.819662,640004
290073,43.670193,-79.819725,640005
290073,43.670336,-79.819809,640006
290073,43.670526,-79.819952,640007
290073,43.670863,-79.820258,640008
290073,43.670863,-79.820258,650001
290073,43.670864,-79.820259,650002
290073,43.671123,-79.820491,650003
290073,43.671467,-79.820823,650004
290073,43.671699,-79.821033,650005
290073,43.672147,-79.821451,650006
290073,43.672290,-79.821563,650007
290073,43.672784,-79.822024,650008
290073,43.672784,-79.822024,660001
290073,43.672934,-79.822164,660002
290073,43.673202,-79.822393,660003
290073,43.673611,-79.822764,660004
290073,43.673718,-79.822849,660005
290073,43.673803,-79.822902,660006
290073,43.673884,-79.822946,660007
290073,43.674177,-79.823052,660008
290073,43.674476,-79.823012,660009
290073,43.674521,-79.822889,660010
290073,43.674547,-79.822756,660011
290073,43.674550,-79.822646,660012
290073,43.674549,-79.822508,660013
290073,43.674564,-79.822206,660014
290074,43.752337,-79.685414,10001
290074,43.750827,-79.687202,10002
290074,43.750827,-79.687202,20001
290074,43.750486,-79.687607,20002
290074,43.750771,-79.687970,20003
290074,43.751514,-79.688971,20004
290074,43.752199,-79.689876,20005
290074,43.752302,-79.689991,20006
290074,43.752392,-79.690080,20007
290074,43.752497,-79.690159,20008
290074,43.752624,-79.690231,20009
290074,43.752768,-79.690305,20010
290074,43.753144,-79.690430,20011
290074,43.753454,-79.690558,20012
290074,43.753590,-79.690637,20013
290074,43.753704,-79.690728,20014
290074,43.753798,-79.690823,20015
290074,43.753914,-79.690969,20016
290074,43.754647,-79.691948,20017
290074,43.754647,-79.691948,30001
290074,43.754994,-79.692411,30002
290074,43.756008,-79.693758,30003
290074,43.756444,-79.694344,30004
290074,43.756444,-79.694344,40001
290074,43.757672,-79.695992,40002
290074,43.757917,-79.696329,40003
290074,43.758117,-79.696584,40004
290074,43.758117,-79.696584,50001
290074,43.759956,-79.698926,50002
290074,43.760031,-79.699036,50003
290074,43.760031,-79.699036,60001
290074,43.760320,-79.699456,60002
290074,43.760632,-79.700042,60003
290074,43.760742,-79.700329,60004
290074,43.760260,-79.700880,60005
290074,43.760260,-79.700880,70001
290074,43.758684,-79.702685,70002
290074,43.758684,-79.702685,80001
290074,43.756325,-79.705386,80002
290074,43.756325,-79.705386,90001
290074,43.754811,-79.707119,90002
290074,43.754126,-79.707914,90003
290074,43.754126,-79.707914,100001
290074,43.753298,-79.708873,100002
290074,43.751792,-79.710676,100003
290074,43.751627,-79.710901,100004
290074,43.751627,-79.710901,110001
290074,43.751255,-79.711411,110002
290074,43.750367,-79.712628,110003
290074,43.749022,-79.714472,110004
290074,43.749022,-79.714472,120001
290074,43.748842,-79.714718,120002
290074,43.746499,-79.717518,120003
290074,43.746499,-79.717518,130001
290074,43.746294,-79.717762,130002
290074,43.744161,-79.720210,130003
290074,43.743664,-79.720853,130004
290074,43.743664,-79.720853,140001
290074,43.743429,-79.721157,140002
290074,43.743016,-79.721641,140003
290074,43.742828,-79.721818,140004
290074,43.741256,-79.723005,140005
290074,43.741256,-79.723005,150001
290074,43.741139,-79.723093,150002
290074,43.740634,-79.723479,150003
290074,43.738569,-79.725306,150004
290074,43.738206,-79.725645,150005
290074,43.738206,-79.725645,160001
290074,43.736935,-79.726836,160002
290074,43.736743,-79.727047,160003
290074,43.736743,-79.727047,170001
290074,43.736116,-79.727740,170002
290074,43.735416,-79.728558,170003
290074,43.734005,-79.730209,170004
290074,43.733729,-79.730527,170005
290074,43.733729,-79.730527,180001
290074,43.731153,-79.733493,180002
290074,43.731153,-79.733493,190001
290074,43.730980,-79.733693,190002
290074,43.730214,-79.734603,190003
290074,43.729757,-79.735399,190004
290074,43.728811,-79.737230,190005
290074,43.728811,-79.737230,200001
290074,43.728774,-79.737302,200002
290074,43.728490,-79.737818,200003
290074,43.728339,-79.738074,200004
290074,43.727253,-79.739615,200005
290074,43.727253,-79.739615,210001
290074,43.727146,-79.739767,210002
290074,43.725423,-79.742232,210003
290074,43.725040,-79.742704,210004
290074,43.725040,-79.742704,220001
290074,43.724909,-79.742865,220002
290074,43.723609,-79.744338,220003
290074,43.722946,-79.744982,220004
290074,43.721752,-79.745825,220005
290074,43.720283,-79.746807,220006
290074,43.720009,-79.747069,220007
290074,43.720009,-79.747069,230001
290074,43.719682,-79.747381,230002
290074,43.717060,-79.750099,230003
290074,43.716899,-79.750289,230004
290074,43.716899,-79.750289,240001
290074,43.716641,-79.750595,240002
290074,43.716421,-79.750909,240003
290074,43.716029,-79.751443,240004
290074,43.715766,-79.751817,240005
290074,43.715533,-79.752150,240006
290074,43.715204,-79.752619,240007
290074,43.714829,-79.753151,240008
290074,43.714663,-79.753480,240009
290074,43.714434,-79.754043,240010
290074,43.714256,-79.754632,240011
290074,43.714174,-79.755103,240012
290074,43.714138,-79.755666,240013
290074,43.714144,-79.756209,240014
290074,43.714187,-79.757444,240015
290074,43.714187,-79.757444,250001
290074,43.714198,-79.757735,250002
290074,43.714211,-79.758113,250003
290074,43.714216,-79.758511,250004
290074,43.714192,-79.758859,250005
290074,43.714152,-79.759170,250006
290074,43.714087,-79.759511,250007
290074,43.713916,-79.760125,250008
290074,43.713700,-79.760605,250009
290074,43.713700,-79.760605,260001
290074,43.713585,-79.760860,260002
290074,43.713381,-79.761164,260003
290074,43.713083,-79.761503,260004
290074,43.712605,-79.762024,260005
290074,43.710962,-79.763832,260006
290074,43.710962,-79.763832,270001
290074,43.708759,-79.766254,270002
290074,43.708759,-79.766254,280001
290074,43.708431,-79.766616,280002
290074,43.705628,-79.769689,280003
290074,43.705628,-79.769689,290001
290074,43.703633,-79.771876,290002
290074,43.703633,-79.771876,300001
290074,43.703255,-79.772291,300002
290074,43.702337,-79.772991,300003
290074,43.701498,-79.773858,300004
290074,43.700994,-79.774433,300005
290074,43.700994,-79.774433,310001
290074,43.700924,-79.774513,310002
290074,43.700251,-79.775420,310003
290074,43.698812,-79.777356,310004
290074,43.698500,-79.777699,310005
290074,43.698500,-79.777699,320001
290074,43.698164,-79.778070,320002
290074,43.697567,-79.778727,320003
290074,43.697567,-79.778727,330001
290074,43.697468,-79.778835,330002
290074,43.696782,-79.779561,330003
290074,43.696761,-79.779584,330004
290074,43.696384,-79.779878,330005
290074,43.695867,-79.780133,330006
290074,43.695867,-79.780133,340001
290074,43.695768,-79.780182,340002
290074,43.694860,-79.780529,340003
290074,43.694484,-79.780785,340004
290074,43.694381,-79.780877,340005
290074,43.694381,-79.780877,350001
290074,43.693119,-79.781997,350002
290074,43.692933,-79.782162,350003
290074,43.692886,-79.782216,350004
290074,43.692886,-79.782216,360001
290074,43.690538,-79.784871,360002
290074,43.690223,-79.785237,360003
290074,43.690223,-79.785237,370001
290074,43.688608,-79.787116,370002
290074,43.688608,-79.787116,380001
290074,43.688428,-79.787327,380002
290074,43.687880,-79.787967,380003
290074,43.687631,-79.788184,380004
290074,43.687480,-79.788299,380005
290074,43.687313,-79.788385,380006
290074,43.686851,-79.788598,380007
290074,43.686851,-79.788598,390001
290074,43.686744,-79.788647,390002
290074,43.686430,-79.788840,390003
290074,43.686331,-79.788925,390004
290074,43.686125,-79.789100,390005
290074,43.684598,-79.790813,390006
290074,43.684598,-79.790813,400001
290074,43.684431,-79.791001,400002
290074,43.683832,-79.791682,400003
290074,43.683527,-79.792110,400004
290074,43.683337,-79.792471,400005
290074,43.683300,-79.792566,400006
290074,43.683183,-79.792864,400007
290074,43.683052,-79.793417,400008
290074,43.682994,-79.793950,400009
290074,43.682995,-79.794250,400010
290074,43.682996,-79.794431,400011
290074,43.683026,-79.794743,400012
290074,43.683026,-79.794743,410001
290074,43.683040,-79.794882,410002
290074,43.683124,-79.795445,410003
290074,43.683299,-79.796566,410004
290074,43.683354,-79.797033,410005
290074,43.683354,-79.797033,420001
290074,43.683373,-79.797203,420002
290074,43.683373,-79.797710,420003
290074,43.683315,-79.798220,420004
290074,43.683165,-79.798929,420005
290074,43.683165,-79.798929,430001
290074,43.683091,-79.799279,430002
290074,43.682861,-79.800426,430003
290074,43.682798,-79.800687,430004
290074,43.682760,-79.800831,430005
290074,43.682760,-79.800831,440001
290074,43.682745,-79.800888,440002
290074,43.682667,-79.801111,440003
290074,43.682637,-79.801194,440004
290074,43.682428,-79.801584,440005
290074,43.681907,-79.802327,440006
290074,43.681564,-79.802829,440007
290074,43.681564,-79.802829,450001
290074,43.681268,-79.803262,450002
290074,43.680728,-79.804041,450003
290074,43.680301,-79.804658,450004
290074,43.680301,-79.804658,460001
290074,43.680228,-79.804764,460002
290074,43.680147,-79.804906,460003
290074,43.679718,-79.805455,460004
290074,43.679178,-79.806142,460005
290074,43.678791,-79.806478,460006
290074,43.678455,-79.806675,460007
290074,43.678158,-79.806807,460008
290074,43.677683,-79.806967,460009
290074,43.677483,-79.807003,460010
290074,43.677257,-79.807036,460011
290074,43.677009,-79.807058,460012
290074,43.676764,-79.807041,460013
290074,43.676458,-79.806990,460014
290074,43.676012,-79.806835,460015
290074,43.674885,-79.806366,460016
290074,43.674885,-79.806366,470001
290074,43.674845,-79.806349,470002
290074,43.674459,-79.806206,470003
290074,43.672212,-79.805429,470004
290074,43.672212,-79.805429,480001
290074,43.672156,-79.805410,480002
290074,43.671825,-79.805334,480003
290074,43.671089,-79.805185,480004
290074,43.670778,-79.805156,480005
290074,43.670523,-79.805177,480006
290074,43.670309,-79.805219,480007
290074,43.670083,-79.805289,480008
290074,43.669879,-79.805379,480009
290074,43.669705,-79.805474,480010
290074,43.669556,-79.805576,480011
290074,43.669335,-79.805774,480012
290074,43.669142,-79.805972,480013
290074,43.669031,-79.806100,480014
290074,43.669031,-79.806100,490001
290074,43.668685,-79.806498,490002
290074,43.668328,-79.806904,490003
290074,43.668076,-79.807181,490004
290074,43.667831,-79.807420,490005
290074,43.667548,-79.807679,490006
290074,43.667202,-79.807992,490007
290074,43.666130,-79.808906,490008
290074,43.665943,-79.809080,490009
290074,43.665835,-79.809200,490010
290074,43.665835,-79.809200,500001
290074,43.665549,-79.809512,500002
290074,43.663639,-79.811628,500003
290074,43.663639,-79.811628,510001
290074,43.663337,-79.811963,510002
290074,43.663604,-79.812431,510003
290074,43.663662,-79.812538,510004
290074,43.663710,-79.812652,510005
290074,43.663756,-79.812778,510006
290074,43.663905,-79.813317,510007
290074,43.663905,-79.813317,520001
290074,43.664008,-79.813690,520002
290074,43.664057,-79.813880,520003
290074,43.664244,-79.814597,520004
290074,43.664334,-79.814874,520005
290074,43.664409,-79.815052,520006
290074,43.664482,-79.815200,520007
290074,43.664834,-79.815736,520008
290074,43.665097,-79.816136,520009
290074,43.665097,-79.816136,530001
290074,43.665188,-79.816275,530002
290074,43.665331,-79.816469,530003
290074,43.665436,-79.816620,530004
290074,43.665536,-79.816742,530005
290074,43.665631,-79.816842,530006
290074,43.665735,-79.816923,530007
290074,43.665870,-79.817006,530008
290074,43.666212,-79.817190,530009
290074,43.666324,-79.817275,530010
290074,43.666439,-79.817374,530011
290074,43.666546,-79.817491,530012
290074,43.666578,-79.817534,530013
290074,43.666578,-79.817534,540001
290074,43.666675,-79.817665,540002
290074,43.666771,-79.817804,540003
290074,43.666882,-79.817990,540004
290074,43.666979,-79.818186,540005
290074,43.667045,-79.818336,540006
290074,43.667104,-79.818519,540007
290074,43.667152,-79.818695,540008
290074,43.667189,-79.818901,540009
290074,43.667220,-79.819109,540010
290074,43.667235,-79.819342,540011
290074,43.667237,-79.819407,540012
290074,43.668029,-79.819484,540013
290074,43.668239,-79.819514,540014
290074,43.668275,-79.819517,540015
290074,43.668275,-79.819517,550001
290074,43.668969,-79.819584,550002
290074,43.669585,-79.819635,550003
290074,43.669965,-79.819662,550004
290074,43.670193,-79.819725,550005
290074,43.670336,-79.819809,550006
290074,43.670526,-79.819952,550007
290074,43.670863,-79.820258,550008
290074,43.670863,-79.820258,560001
290074,43.670864,-79.820259,560002
290074,43.671123,-79.820491,560003
290074,43.671467,-79.820823,560004
290074,43.671699,-79.821033,560005
290074,43.672147,-79.821451,560006
290074,43.672290,-79.821563,560007
290074,43.672784,-79.822024,560008
290074,43.672784,-79.822024,570001
290074,43.672934,-79.822164,570002
290074,43.673202,-79.822393,570003
290074,43.673611,-79.822764,570004
290074,43.673718,-79.822849,570005
290074,43.673803,-79.822902,570006
290074,43.673884,-79.822946,570007
290074,43.674177,-79.823052,570008
290074,43.674476,-79.823012,570009
290074,43.674521,-79.822889,570010
290074,43.674547,-79.822756,570011
290074,43.674550,-79.822646,570012
290074,43.674549,-79.822508,570013
290074,43.674564,-79.822206,570014
300079,43.742659,-79.694616,10001
300079,43.740928,-79.692307,10002
300079,43.740362,-79.691543,10003
300079,43.740362,-79.691543,20001
300079,43.736320,-79.686085,20002
300079,43.736320,-79.686085,30001
300079,43.735993,-79.685643,30002
300079,43.734198,-79.683222,30003
300079,43.734198,-79.683222,40001
300079,43.733375,-79.682111,40002
300079,43.730951,-79.678854,40003
300079,43.730951,-79.678854,50001
300079,43.730744,-79.678576,50002
300079,43.729838,-79.677338,50003
300079,43.728304,-79.675288,50004
300079,43.727543,-79.674247,50005
300079,43.727187,-79.673766,50006
300079,43.727125,-79.673684,50007
300079,43.726854,-79.673315,50008
300079,43.726822,-79.673272,50009
300079,43.726706,-79.673116,50010
300079,43.725676,-79.671731,50011
300079,43.724186,-79.669719,50012
300079,43.723730,-79.669124,50013
300079,43.723170,-79.668380,50014
300079,43.723170,-79.668380,60001
300079,43.720949,-79.665438,60002
300079,43.720949,-79.665438,70001
300079,43.720735,-79.665153,70002
300079,43.717598,-79.661041,70003
300079,43.716501,-79.659503,70004
300079,43.715807,-79.658590,70005
300079,43.714994,-79.657509,70006
300079,43.714994,-79.657509,80001
300079,43.714795,-79.657244,80002
300079,43.714448,-79.656784,80003
300079,43.713071,-79.654950,80004
300079,43.712483,-79.654181,80005
300079,43.712444,-79.654130,80006
300079,43.712444,-79.654130,90001
300079,43.712315,-79.653959,90002
300079,43.711079,-79.652305,90003
300079,43.710491,-79.651528,90004
300079,43.710242,-79.651195,90005
300079,43.709675,-79.650372,90006
300079,43.710002,-79.649906,90007
300079,43.710086,-79.649788,90008
300079,43.710086,-79.649788,100001
300079,43.710125,-79.649735,100002
300079,43.710261,-79.649557,100003
300079,43.710573,-79.649194,100004
300079,43.711306,-79.648358,100005
300079,43.711429,-79.648229,100006
300079,43.711502,-79.648163,100007
300079,43.711579,-79.648105,100008
300079,43.711673,-79.648049,100009
300079,43.712336,-79.647723,100010
300079,43.712467,-79.647662,100011
300079,43.712849,-79.647483,100012
300079,43.712849,-79.647483,110001
300079,43.712891,-79.647464,110002
300079,43.713074,-79.647378,110003
300079,43.713512,-79.647169,110004
300079,43.714752,-79.646578,110005
300079,43.714752,-79.646578,120001
300079,43.714774,-79.646567,120002
300079,43.715572,-79.646182,120003
300079,43.716080,-79.645940,120004
300079,43.716080,-79.645940,130001
300079,43.716123,-79.645919,130002
300079,43.717357,-79.645325,130003
300079,43.717357,-79.645325,140001
300079,43.717400,-79.645304,140002
300079,43.718090,-79.644981,140003
300079,43.718240,-79.644899,140004
300079,43.718332,-79.644841,140005
300079,43.718438,-79.644762,140006
300079,43.718485,-79.644721,140007
300079,43.718547,-79.644665,140008
300079,43.718622,-79.644590,140009
300079,43.719437,-79.643680,140010
300079,43.719792,-79.643290,140011
300079,43.719919,-79.643148,140012
300079,43.719919,-79.643148,150001
300079,43.719947,-79.643116,150002
300079,43.720027,-79.643048,150003
300079,43.720466,-79.642563,150004
300079,43.720925,-79.642039,150005
300079,43.721051,-79.641876,150006
300079,43.721453,-79.641327,150007
300079,43.721511,-79.641251,150008
300079,43.721658,-79.641108,150009
300079,43.721817,-79.640976,150010
300079,43.721890,-79.640925,150011
300079,43.722000,-79.640858,150012
300079,43.721930,-79.640431,150013
300079,43.721918,-79.640357,150014
300079,43.721906,-79.640306,150015
300079,43.721900,-79.640284,150016
300079,43.721887,-79.640256,150017
300079,43.721868,-79.640229,150018
